Sentiment,SentimentText
4,"@AubreyODay Call Virginia, 201 920 6173!  much love."
0,@AubreyODay Dang forum has been down for days 
0,@AubreyODay for danity kane to be back together! 
4,@aubreyoday ginger is soooo cute!! She's just like a doll!!!!  xoxo 
4,@AubreyODay G'night baby  love you!
4,@AubreyODay god bless u and I hope the rest of your weekend is joyfull 
4,@AubreyODay happy mommas day . ging is so lucky to have a momma like u  enjoy ur nite! luv ya
4,@AubreyODay have a safe flight  go celtics!
4,@AubreyODay Hi Aubrey &lt;3 I'm glad u are on twitter  come to spain soon!
0,@aubreyoday Honey I'm/was a huge fan of DK it's sad how you guys (not including andrea and dawn) let it go so easily very depressing  !!!!
4,@AubreyODay hope you had a good night.. thanks for answering my question means alot!!! follow me please!!! love you!!! brittany  goodnight
4,@aubreyoday http://twitpic.com/6blez - You Look Nice Aubrey! Go Girl 
0,@AubreyODay I just started following you and bummed that I missed you calling people.  Plz call me Aubrey!!! 3175228858. You are great!
4,@AubreyODay I just wanted to say that i think your uhhmazing!!  i love following what your doing on twitter cuz your just that kickass.
4,@AubreyODay I love you so much! and I'm gonna keep twittering until I get a reply.. lalala 
0,"@AubreyODay I love you, do you love me "
0,@AubreyODay I'm so sorry to hear that. I hope physically ur ok  http://myloc.me/4baD
4,@AubreyODay it's a she and she's way too stubborn right now. thanks for caring though 
0,@AubreyODay it's too soon to be joking about the DK break up...  lol I'm serious but I'm glad you're able to keep your head up!!!
4,@AubreyODay LMAO!! I have the PERFECT number to call 
4,"@AubreyODay LOL. 99 bottles of water on the wall, 99 bottles of water. Take one down and pass it around, 98 bottles of water on the wall "
0,@CeleBritney aww so u feel my pain huh  I mean I came back up but it's all dunks &amp; forces now &amp; some 1s
0,@celebritygossip ...I hope that is just gosip!!!! UGH! 
4,@celebritymound Good morning sunshine! My alarm clock..lol. Time for bed! 
4,@celebritymound just let me know 
0,@celebritystatus :-| !! I miss u! gnite! no naked ho3s  I'm sad.. lol
4,@CELEBSIDEDISH is there a way for me 2 find others who enjoy the same things that I do? For exam: how did you find me?  I am new at this!
4,@celebsisters thanks! 
0,@CelebStylist still not working 
0,@celeneee yeah!!! Wagh idk  come over and ill show you this week! I need black heels though do you have any i an brw?
0,@CelestaKrantz well I'm outta ideas 
0,@CelesteChong Why so lonely? U not quarantined is it? 
4,@Celestial Beard YAY SOUNDS FUN. 
4,@CelestialAxis Hope you didn't suffer any severe trauma...other than perhaps a bruised ego 
4,@celestialpoet Agree with both your points 
0,"@celestialpoet aww, that must be horrible  i had cold pizza and a cuppa instead lol"
4,@celestialpoet Ooh! Pretty! Thanks 
4,"@celestine90  Hi Nicole, are you in La. ? Do you like New Orleans bands ? "
0,"@celestislove oo nga eh, sat pa naman un. i hate saturday classes "
4,@celia_brads i've finished  lol
4,@celiabrogan hahaha oh god that was classic 
0,@CeliacFamily But she is not positive for celiac (we run the celiac blood panel every year).  Hope the gene stay dormant  33% chance #cgft
4,@celiacupcake always have spare room for u 
4,@celiaistall :S i don't get it ? how do you win? I WIN  YAY! haha and you'll never beat me 
4,@celiaistall HEY! you didnt tweet :S TWEET  get to 50 today  kk?  or 100  SPAM ME 
4,@CeliaLins manda o link 
0,@CeliGarcia california sucks... I have to have my ferret in mex... 
0,@CeliineElise aahww sucks! And yeah I'm sorry about your father  he shouldn't be like that to you and your mother..
0,@celikins thx doll .... what sucks is that I am far away from them right now. Wish I was in CA today 
0,@celina_glez hey me too arggg 4 am 
0,@Celina_O THIS IS SOOOO BORING i can't take it ... im lonely 
4,@Celina1977 Sweet! I'll be sure to kick him square in the junk 
0,@celinaramos what did I say?!  lol
0,@Celine_M we can try for it again. There will be more bikes 
4,"@celine_XD Hi! I'm Tiffany! I love your default, Cassadee is ADORABLE. "
4,@CelineDeStar yeah it surely will 
4,@celineespiritu Okay then. I would much prefere if you just leave me alone. Just like how it was when you were still at tupper. 
4,@CelineH14 awe yay. 
0,@celineongjl really?? Not good??? I'm jealous! 
4,"@celineyap maybe some cycling, jogging or coffee may help curb the blues. "
4,@Celineybean  Anytime. Speak soon...
4,"@celinieee If you'll consider David A., the caption could be about inside scoops from his concert "
4,@celinnex3 lol.  and thanks. haha.
0,@celisseb Vanilla was not there but a polo was. There was no black pug! 
0,@ChrisEfs only just reached us  dont wana go outside!
0,@ChrisElrod Agreed on Jon and Kate 
4,"@ChrisEmanuel hah! it'd be a different place, that's for sure "
4,"@chrisendencia Wednesday, but if exempted ako sa Finals, Tuesday  Thursday pwede? "
0,@chrisendencia Yup! I saw her yesterday. She didn't pass daw. Pero she's school-hunting  Let's pray for her!
0,"@chrisettefan nm. dang, you on NOW but i gotta bounce in like 4 minutes  i'm just chilling. the usual."
4,@chrisettefan the step show was fantabulous! (hi @lcsweets !) my sis's group won 2nd in their division and 2nd in the show overall! WHOO! 
0,@chrisettefan yep. gotta go  man! i'll ttyl . . . eventually . . . sometime . . . in the future . . . hopefully . . . soon. ~ ~ ~
0,@chrisettefan yup yup especially when its i.t 
4,@ChrisEYB  @MikeEYB @JonEYB @EliYoungBand @JamesEYB congrats on Highway 16 Drivers License  Just heard y'all on Sirius channel 16
0,@ChrisEYB  head back to texas! i missed yall in abilene! 
4,@ChrisEYB I have been sick all day and &quot;Name Dropping&quot; has just made my night 
0,@ChrisFAbbott I was gonna make manwiches but I gotta close 
0,@chrisfason I'm not knocking the paper. Just the company. 
0,@chrisfifo myspace stream blocked here 
0,@chrisfinlay Etchells are still landlocked but  dinghies are sailing.  Looking for a crew for Laser II but too cold to capsize right now 
4,@chrisfleck LOL  just send us all $1 but only us at the top 
4,@chrisfreeman I do...http://thephotogirl.tumblr.com/ but it's not that interesting...usually just me showing off my pics 
4,@chrisfreeman LOL I'm following u now too! Night new friiiend! 
0,"@chrisfreeman sad, you only have 887 now. "
4,"@chrisfromcanada Oh is it? Didn't know that. Makes more sense... But no, I don't. Just have the tracking linked saved in FireFox / Safari "
0,@chrisgarrett 1000 POUNDS? that's a crazy increase! 
4,@chrisgarrett I won't be here most of Oct (will be at BWE and izeafest) but Nov can work 
4,@chrisgarrett You are fast becoming the Michael Fish of twitter 
0,@ChrisGBaillie A lucrative business model perhaps! Would love an allotment but waiting lists are 2-5 years round here 
4,"@ChrisGBaillie I have four cats, I'm afraid. "
0,"@chrisgedrim that's it, we're over "
4,@chrisgeidner  really really enjoy reading your blog and glad to find you on the twitter 
4,@chrisgeidner  that made me smile from  makin g this huge #followfriday list
4,@chrisgeier So am I  Got anything in mind?
4,"@chrisgeorgiev You can do it ) Ð?Ð¼Ð° Ñ?Ñ‚Ñ€Ð°ÑˆÐ½Ð¾ Ð¿Ð¾ÐºÐ¾Ð»ÐµÐ½Ð¸Ðµ Ñ€Ð°Ñ?Ñ‚Ðµ, Ð°? "
0,@chrisgillick i'm sorry u've been nauseous...  but it def kept me entertained last night reading you and @kimdub 's tweets!
0,@chrisgiroux I seriously think the heat is going to be the death of me... I felt heat stroke coming on already. Frak me 
0,@chrisgoodman I missed it. Passed out on the couch halfway through Baseball Tonight. 
4,"@ChrisGoods lmao! oh yeah, 11 days "
4,@chrisgotch That's me after a typical day of work! 
4,@chrisgreen Honeymoon  Kuala Lumpur and then Tioman Island. Can't wait!
0,@AubreyODay me tooo! that story was so sad 
4,@AubreyODay oh lord. how'd you get to ginginator? she rather looks like a princess gigi 
0,@AubreyODay ok im getting upset  call me lollll 4434156058
4,"@AubreyODay so aubrey, ikinda fucking love you "
0,@AubreyODay text? Im bored  (419)-961-0631
4,"@AubreyODay that new pic is hot  as usual, love everything you do"
4,@AubreyODay that's my favorite show!! new season starts June 8th. you gotta catch up before then 
0,@AubreyODay we miss you Aubrey!!!! 
0,@AubreyODay wen r we gona hear sum new music from u...miss hearing ur voice on a track 
4,@AubreyODay what is your favorite word? 
4,@aubreyoday WOW MR_AGUILERA IS A DOUCHE!! NICE COMEBACK 
4,"@AubreyODay Yay Aubrey  Which singer do you relate to the most, artist wise or something like that? Sometimes you remind me of Xtina "
4,@AubreyODay Yeah that is hilarious i agree. 
0,@AubreyODay*hugs Aubs* sorry 
0,"@aubrianaa ok you got me...  but he's a really good writer, i dont think i would have any other person doing my hw."
0,@Aubs my thoughts exactly re: leaving my 3 dogs. They al hate when they see the luggage come out 
4,@aubs984 Awesome! Hope you like it! 
0,@Aubslace i also couldnt sleep  sucks doesnt it
0,"@auburnjones I love hard, I get too damn mad, I hit rock bottom and wallow in sorrow "
0,@AubweeMawee well know you know who won!??!! I wanted that need to win 
4,"@Auchentrae None...  to do as little as possible!!    Time always goes too quickly during time off, then drags at work!!"
4,"@Auchentrae oh no hat off ring off gold chan off , now do you love me again ? please please please LOL "
4,@Auchentrae oh stay in bed for a bit  have u got day off ?
0,"@AuCourant_Amour OMG no. So sorry. That happened to me before, lost all my wedding pictures   I'm ok been waking up loads"
4,"@auctionwally @HillaryDePiano I think interpretation leads to misinterpretation, especially when words are used "
0,@audaciaray @debaucheddiva I tried to text 2669 and got an error. 
0,@audaciaray Is there something with the SexBloggerCalendar Website? Ive tried and my CCs get denied with different error messages. 
4,@audaciousgloop @glennedley @amiemccarron @girlstoys @sisutcliffe Glad to hear it 
4,@audaciousgloop agreed! Total optimism could teach a few if us a lesson about perserverence and standing up to adversity! 
4,"@audaciousgloop All d best, Simon!Brainstormg sessions,ice breakers,etc. have all benefitted frm mindmaps.Oooh..colour pens are a must! "
4,@audaciousgloop hm... I usually stick to one format at a time... Maybe when  I get the chance I can seriously experiment - should be fun! 
4,@audaciousgloop LOA works for me- only cos I work to make it work. LOA is about goal setting and opening doors... and hard work 
4,@audaciousgloop so whats the best venue for auck tweetup then 
4,@audaciousgloop yeah its always the psychology that makes it worse LOL hope u feel better soon  http://bit.ly/qt1Zi
4,"@audaciouslady Hey, AL.. Have U tried search.twitter.com ? Adding hashtag (ex #Disability ) in front of words finds likeminded tweeple "
4,@Cell_Marketing Good prices for bulk SMS and Premium SMS too  http://promotion.itagg.com
0,@cell911 I'll still miss Wendy's.  I'm very saddened by the loss of their delicious chili.
4,@Cellabub @Cellabub NAH but working on it 
0,@CellarRats69@BitchinRob@GillBH  meeee! (jeez that sounds like a goat) and gutted none of you will be there 
0,@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry! 
4,"@cellemcrmy hey celle! My friend @Hannaaaa needs followers. If you want to follow her, please do. "
0,@celli_puzzle Hey sweetums! Aww! 
4,@Celli0621 The Last Song is being made into one too 
0,@CelloBard I HATE BEES!! 
0,@Cellobella me too! So annoyed that people could be so short-sighted about daylight saving. 
4,@cellobroad Thank you kindly for your sympathy.  #LOFNOTC
0,@CelloSubmarine I always want my Mommy when I'm sick too  Moms know best!
0,@CellPhoneRepair My blackberry would not wake up this morning  Stupid thing! I know you get it
0,@celly94  ily even though ur mean
0,@cellytwits  I&quot;m sorry - anything I can do to help?
0,"@celsbels i know, right?  what a sad FD story. shucks."
4,@Celsiusistasty Raspberry Acai and Orange all day!!! 
0,@celtic no link there 
0,@celtic_nymph how late is a tad? 
4,@celtic_thistle Yep I do believe you can - just find the phone number for your country in the Twitter help 
4,@celtic4 I wish that I could train with you.  I love running.  
4,@CelticCamera Any photo of your is somthin'  &amp; I am sure you have something profound to share...what did you have for breakfast?
0,"@CelticCrossing Of course, optical mice are probably pretty fragile, and we have a son who love to grab at it.    They get a bit shaken."
4,@celticfish I'd be passed out too if I were her haha! 
0,@celticfish no one is stage!!! 
0,@celticfish this is a travesty 
4,@CelticFrog Look me up on Facebook. I'm known as Cow Punk.  I welcome all for Mafia Wars!
4,@Celticgirl1913   Anything for some company
4,@Celticgirl1913 Hey there to you too ;) @ScarlettDane Well it would be better is you would visit 
4,"@Celticgirl1913 LOL Yes, a friend - no benefits with that one!  LOL  He is gorgeous though!  "
0,@Celticgirl1913 She doesn't want me today 'cos I only finish 5th.  And I not Australian.  
4,@CelticheartD Thank you so much! Your animal paintings are beautiful! 
4,@celticlibrarian Dr called. Check Tackroom. 
4,"@celticlucas lmao so random! Mom bailed on making me lasagna, AGAIN, but at least she didn't pop my exercise ball!! "
4,@Celticpussycat Same here!  Don't like him much...  #bgt
4,@CelticsFan27 It's going good!  Yours?
4,"@CeltophiliaMike  I like your hashtag, too.  I try to ignore my family when they do soap opera-like stuff, so can't really use it.  "
4,@CeltophiliaMike Your left or mine?  
4,@Celz29 Thanks  I love it too (obv)  He's so hot and dreamy and perfect and a lot of others things :p
4,@Celz29 well i get paid tonight so thats gonna go on the DVD tomorrow and a PE of my own 
0,@chrisgscott  nothing i can do to help?
